patch_id,noise_sigma,config,support_size,M,support_ratio_M,cond_A_S,cond_ATA,rank_A_S,variance_amplification_tr,pre_debias_residual,post_debias_residual,psnr
83,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.6496031834959812,0.976549233131255,0.9770774032266705,15.390854553984862
84,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9780124821456381,0.9791733423607822,23.517061650449016
84,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9417266835238044,1.3598561392637264e-15,18.210344745137945
85,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.2829761493392493,1.2853168130140549,38.29480016692187
85,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9927569055399151,1.548100508924832e-15,17.242677430606747
86,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.6103880098909251,0.6103542401494036,31.31933833535154
86,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.7958681570722274,9.382721431661275e-16,21.032192809193635
87,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9710490973067251,0.9719757939806393,25.03603704236301
87,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.94193489100711,1.4101722810196352e-15,17.265725034746456
88,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8169149649454128,0.8181061381764276,26.619387269230646
88,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.8974783695850215,1.1083159012940559e-15,19.104208895621024
89,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9748004043433911,0.9757703138940564,26.682700141537943
89,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0851378523514836,9.802308237276912e-16,18.158532641639805
90,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.8798323342530882,0.8808105303011146,27.5421227652594
90,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.0217400177099734,1.0597045056928558e-15,18.128730750956052
91,50.0,A5,4,38,0.10526315789473684,1.666566943041566,2.77744537563891,4,8.360925068473794,0.9911126198753908,0.986967708264794,12.648117876777704
91,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.4847721033138137,1.107138385106504,1.108415374459485,16.574046429968348
92,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.3154780678387359,1.3176595142816265,27.4497158056411
92,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.3097607682985322,1.0307423614801057,1.031767810362473,19.186443496823525
93,50.0,A5,2,38,0.05263157894736842,1.2614659359403104,1.5912963075377633,2,2.9391011209351956,0.8999002639910801,0.9006742178463573,19.999144397460306
93,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.820196721909364,8.995858479171122e-16,18.873731299448604
94,50.0,A5,2,38,0.05263157894736842,1.2614659359403104,1.5912963075377633,2,2.9391011209351956,0.9958942735767568,0.9951805764040402,20.05662980995458
94,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9990666293288211,1.011152684780315e-15,18.175777890381145
95,50.0,A5,2,38,0.05263157894736842,1.2547419076086574,1.5743772547094126,2,3.641458281422409,1.1160207803211692,1.1173339199927512,18.7692601894595
95,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.2152370451547545,1.6855972029432976e-15,16.355163971419604
96,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.432055195587555,1.43370539944856,26.062282428727038
96,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.418277013735628,2.106651503253984e-15,15.70045800777719
97,50.0,A5,3,38,0.07894736842105263,1.2831106512216117,1.6463729432783485,3,5.539280200443416,1.0026197286454315,1.0025405858149643,17.810330621082155
97,50.0,A5A6,1,37,0.02702702702702703,1.0,1.0,1,1.4719037178715162,1.0796233098554178,1.0801610309485254,17.803438004488225
98,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,1.164239815452214,1.1657192974735604,20.95537448742483
98,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,0.9623492732527222,1.2403770211531732e-15,16.84726389083116
99,50.0,A5,1,38,0.02631578947368421,1.0,1.0,1,1.7638678701310329,0.9368907951540014,0.938140050570549,21.21152087789055
99,50.0,A5A6,63,37,1.7027027027027026,7.047720418649735,49.6703630994524,37,96.6027667047469,1.04752159163556,1.4489126608657798e-15,17.605840165219956
