iteration,sigma,mu,objective,fidelity_term,sparsity_term,absolute_residual,relative_residual,normalized_rmse,gradient_fidelity_norm,gradient_sparsity_norm,gradient_total_norm,active_count,patch_id
137,0.01,0.0015625,-6.04131701233224,0.25824370956534787,-6.299560721897588,0.7186705915304283,0.3675864757504745,0.11658376468295185,0.9371659138979962,0.9371027980912618,0.010814675974210016,64,77
138,0.01,0.0015625,-6.041317194997022,0.2582435258545832,-6.299560720851606,0.7186703359045553,0.36758634500265364,0.11658372321495945,0.9371670319332022,0.9371039136687767,0.010805104521068991,64,77
139,0.01,0.0015625,-6.041317377338615,0.25824334230163276,-6.299560719640247,0.7186700804981835,0.3675862143671035,0.11658368178257485,0.9371681488611938,0.9371052055702439,0.01079554153918865,64,77
140,0.01,0.0015625,-6.04131755935759,0.25824315916601054,-6.2995607185236,0.7186698256724162,0.3675860840285216,0.11658364044437673,0.9371692652588943,0.9371063964875432,0.010785987020994411,64,77
141,0.01,0.0015625,-6.041317741054518,0.2582429763003444,-6.299560717354862,0.7186695712221917,0.36758595388202275,0.1165835991670997,0.9371703808008223,0.9371076429429988,0.010776440958970873,64,77
142,0.01,0.0015625,-6.041317922429969,0.25824279378692366,-6.2995607162168925,0.7186693172620126,0.36758582398617295,0.11658355796931853,0.9371714956711195,0.9371088565905706,0.010766903345626145,64,77
143,0.01,0.0015625,-6.041318103484514,0.2582426115784096,-6.299560715062923,0.7186690637260096,0.3675856943072813,0.11658351684034783,0.9371726097661227,0.937110087297289,0.010757374173480286,64,77
144,0.01,0.0015625,-6.041318284218716,0.25824242970063277,-6.299560713919348,0.7186688106501252,0.36758556486373156,0.11658347578601821,0.9371737231447068,0.9371113069167655,0.010747853435061667,64,77
145,0.01,0.0015625,-6.041318464633146,0.2582422481381251,-6.299560712771271,0.7186685580128368,0.36758543564451546,0.11658343480283825,0.937174835773954,0.9371125313371296,0.010738341122905823,64,77
146,0.01,0.0015625,-6.041318644728368,0.258242066898731,-6.299560711627099,0.71866830582506,0.36758530665521605,0.11658339389257871,0.9371759476727874,0.9371137515911027,0.010728837229555041,64,77
147,0.01,0.0015625,-6.041318824504947,0.25824188597713765,-6.299560710482085,0.7186680540794027,0.3675851778920525,0.11658335305404043,0.937177058830854,0.9371149727412307,0.01071934174755834,64,77
148,0.01,0.0015625,-6.041319003963446,0.2582417053754608,-6.299560709338907,0.7186678027788094,0.3675850493565307,0.11658331228770104,0.9371781692543356,0.937116191930751,0.010709854669471247,64,77
149,0.01,0.0015625,-6.04131918310443,0.2582415250916242,-6.299560708196054,0.7186675519203913,0.3675849210471733,0.11658327159309197,0.9371792789400766,0.937117410773091,0.010700375987855991,64,77
0,2.0840145711539555,0.2,-6.383894467255912,2.472809789158144e-30,-6.383894467255912,2.223874901678664e-15,1.922959194723523e-15,3.607601469673477e-16,2.0099169763955177e-15,0.02644987511392551,0.02644987511392523,64,78
1,1.9798138425962577,0.2,-6.382333436653187,1.3094465404997214e-05,-6.382346531118593,0.00511751216998987,0.0044250542483137735,0.0008301700968697291,0.006043497364477334,0.02906928613550616,0.02436713590361828,64,78
2,1.8808231504664448,0.2,-6.380595683635963,4.35929661733297e-05,-6.380639276602137,0.009337340753483263,0.008073891765505315,0.00151471668661224,0.010661011300822719,0.031948134890728376,0.023633958392164117,64,78
3,1.7867819929431223,0.2,-6.378678008208816,8.567654901660353e-05,-6.378763684757832,0.013090190908967183,0.011318938376472534,0.002123509372125645,0.014534259361162058,0.035104769811210294,0.02369108502893428,64,78
4,1.6974428932959662,0.2,-6.376571184323963,0.00013811787956809362,-6.3767093022035315,0.016620341727419063,0.014371419417550303,0.0026961754547008333,0.01802913738879151,0.03855932882158389,0.02427276540909713,64,78
5,1.6125707486311678,0.2,-6.374263105733484,0.0002015959602453847,-6.3744647016937295,0.020079639451214493,0.017362634597971348,0.00325734764756934,0.021359951961911806,0.04233338487547678,0.025242888472151264,64,78
6,1.5319422111996093,0.2,-6.371740024307586,0.0002777840684958493,-6.372017808376082,0.023570492930604963,0.020381135679376355,0.0038236388599553295,0.024663120934589836,0.046449687517117,0.026527933356777174,64,78
7,1.4553451006396287,0.2,-6.368987142770116,0.0003690257609777505,-6.369356168531094,0.027167103672557754,0.023491083856254,0.0044070861657690774,0.02803230006633195,0.050931941766997786,0.028087001234416247,64,78
8,1.3825778456076472,0.2,-6.365988970671886,0.0004782321874817061,-6.366467202859368,0.03092675823560258,0.026742014160622326,0.005016982671946966,0.031536319645762305,0.05580459135004389,0.029897245895985313,64,78
9,1.3134489533272649,0.2,-6.362729596187876,0.0006088727755067389,-6.3633384689633825,0.034896211126904275,0.030174354680131188,0.005660912961085541,0.03522895900702372,0.061092585938731646,0.03194630753037975,64,78
10,1.2477765056609016,0.2,-6.359192939282041,0.0007650091950409223,-6.359957948477081,0.03911544950632479,0.033822681854610626,0.006345363807084592,0.03915456519023625,0.06682111823960359,0.034228166600240265,64,78
11,1.1853876803778565,0.2,-6.355363018550785,0.0009513506337099251,-6.356314369184495,0.043619964092372315,0.03771768410247444,0.00707609256473747,0.04335140804777357,0.07301531936848134,0.03674075572329649,64,78
12,1.1261182963589635,0.2,-6.351224250109005,0.0011733193013249014,-6.352397569410329,0.04844211600095317,0.04188734371055746,0.007858348900255874,0.04785372467028265,0.07969990144867616,0.03948451292995494,64,78
13,1.0698123815410152,0.2,-6.346761790642711,0.0014371192720133855,-6.348198909914725,0.053611925390035856,0.04635761876613746,0.008697002726328028,0.05269296120389292,0.08689873543661857,0.0424614587440337,64,78
14,1.0163217624639644,0.2,-6.341961933885235,0.0017498030312081863,-6.343711736916443,0.05915746835705846,0.05115278634958426,0.009596608587380139,0.057898495385658194,0.09463435024149884,0.04567457649970435,64,78
15,0.9655056743407662,0.2,-6.3368125685018475,0.002119329881043609,-6.338931898382891,0.06510499030095325,0.05629554055720604,0.010561424049325148,0.06349800226479813,0.10292733660003116,0.04912737598338206,64,78
16,0.9172303906237278,0.2,-6.33130370491858,0.0025546092533399642,-6.33385831417192,0.07147879760236547,0.061806898838373224,0.011595392127773869,0.0695175565916413,0.11179563631910368,0.05282357457091989,64,78
17,0.8713688710925414,0.2,-6.325428078677839,0.0030655202053047367,-6.328493598883144,0.0783009604705426,0.06770594505062198,0.012702093083435081,0.0759815235421801,0.12125369504694804,0.056766862343643,64,78
18,0.8278004275379143,0.2,-6.319181838353556,0.003662895994134153,-6.32284473434769,0.08559084056292651,0.07400942099771783,0.013884667791894456,0.08291226242494475,0.1313114556608193,0.06096074148942216,64,78
19,0.7864104061610185,0.2,-6.312565326984412,0.004358459648157294,-6.31692378663257,0.09336444342636327,0.08073116649297535,0.01514571269570733,0.09032964935492933,0.14197317114203253,0.06540845343579163,64,78
20,0.7470898858529675,0.2,-6.305583967618475,0.0051646928831946695,-6.31074866050167,0.10163358581880962,0.0878813993518605,0.01648714472614261,0.09825041126269347,0.15323602260225183,0.07011303469888053,64,78
21,0.7097353915603192,0.2,-6.298249266319574,0.006094616632251942,-6.304343882951826,0.11040486069238023,0.0954658204246683,0.017910033401261787,0.10668725358232976,0.16508854300308284,0.0750775776379076,64,78
22,0.6742486219823032,0.2,-6.290579950462233,0.007161457106700741,-6.2977414075689335,0.11967837822013415,0.10348452497678291,0.019414396593495063,0.11564775744676005,0.17750887436820095,0.08030581623188594,64,78
23,0.640536190883188,0.2,-6.282603267038308,0.008378167241782324,-6.2909814342800905,0.12944626098719364,0.11193070149764756,0.020998956417406137,0.1251330204664824,0.19046293172752804,0.08580320649043521,64,78
24,0.6085093813390285,0.2,-6.274356475520966,0.009756770703345472,-6.284113246224312,0.13969087803679575,0.12078910470058107,0.022660852754133032,0.1351360210974776,0.20390261799718026,0.09157871435078943,64,78
25,0.5780839122720771,0.2,-6.265888582119618,0.011307496375892612,-6.2771960784955105,0.15038282066707362,0.13003430521740406,0.02439531488226529,0.14563970549734298,0.21776433840204265,0.09764753171655983,64,78
26,0.5491797166584732,0.2,-6.257262373870432,0.013037678925750492,-6.270300052796183,0.16147866066914535,0.13962875117255155,0.02619529781604093,0.15661483635825477,0.23196820569632504,0.10403485185702166,64,78
27,0.5217207308255495,0.2,-6.248556812659798,0.014950421380884238,-6.2635072340406825,0.17291860154930838,0.1495207372217658,0.028051101283272883,0.16801771903728344,0.24641850001451496,0.11078053125041937,64,78
28,0.495634694284272,0.2,-6.23986981920376,0.017043057470685775,-6.256912876674446,0.18462425339421565,0.15964248050346108,0.029950008760815675,0.17978805076658552,0.2610061055570155,0.11794374865311347,64,78
29,0.47085295957005835,0.2,-6.231321370637726,0.019305526835535478,-6.2506268974732615,0.1964969558824537,0.16990867056601394,0.03187601543112039,0.19184734781597654,0.275613667316741,0.12560537155671997,64,78
30,0.44731031159155543,0.2,-6.2230565721342055,0.02171889879202741,-6.244775470926233,0.20841736392166277,0.1802161110729195,0.033809760963699455,0.20409871347021505,0.2901238297531831,0.13386343073430454,64,78
31,0.42494479601197765,0.2,-6.215247819626849,0.024254457861088458,-6.239502277487937,0.22024739662973752,0.19044540506454682,0.03572884568162674,0.21642910750014868,0.30442969240495854,0.14281411871889926,64,78
32,0.40369755621137876,0.2,-6.208094213341912,0.02687397911268954,-6.234968192454602,0.23183605894118173,0.2004659888345765,0.037608774950793726,0.22871566752915262,0.3184440829663663,0.1525086351386812,64,78
33,0.3835126784008098,0.2,-6.20181501121777,0.029531992065609,-6.231347003283378,0.24303082959002958,0.2101459789885971,0.03942480655468278,0.2408377205695033,0.33210065052514776,0.16287901270525942,64,78
34,0.3643370444807693,0.2,-6.196632628814552,0.03218076047945931,-6.228813389294011,0.2536957251490821,0.21936779221224822,0.04115488106848344,0.2526952984042391,0.3453376523198224,0.1736400299823018,64,78
35,0.34612019225673085,0.2,-6.192741055658221,0.034778062990571866,-6.227519118648793,0.26373495403746494,0.2280485986210429,0.042783459045813904,0.2642323601322022,0.3580607218562023,0.1842030511584335,64,78
36,0.3288141826438943,0.2,-6.19026025567142,0.03729635438113134,-6.2275566100525515,0.2731166577897853,0.23616085056429692,0.04430537236114312,0.2754580787456521,0.37009963857287226,0.19367016340169746,64,78
37,0.31237347351169953,0.2,-6.189187831472809,0.039729790725994335,-6.228917622198804,0.2818857595764438,0.24374339259370376,0.045727908515015174,0.2864541683367423,0.38119810764496886,0.20097760233370224,64,78
38,0.2967547998361145,0.2,-6.189371388282288,0.042094422099920904,-6.2314658103822085,0.29015313922107033,0.2508921012247083,0.047069054589994025,0.2973558256784905,0.3910737188793083,0.20518553434216458,64,78
39,0.28191705984430876,0.2,-6.190525282326273,0.04441896093965593,-6.234944243265929,0.2980569104706547,0.2577264018348313,0.048351215594394065,0.3083050705479877,0.3995349800161471,0.20578776275842595,64,78
40,0.2678212068520933,0.2,-6.192293624189979,0.046729422243224406,-6.2390230464332035,0.3057103931606657,0.26434428078985023,0.04959277443296735,0.31939586251519547,0.40658470039266226,0.20285819499261598,64,78
41,0.25443014650948864,0.2,-6.194330818249924,0.049036392546192006,-6.243367210796116,0.3131657469973113,0.27079083999121234,0.05080219252738068,0.3306427119872889,0.41244591161183874,0.19695486197094444,64,78
42,0.2417086391840142,0.2,-6.196361372320164,0.05133270248933106,-6.247694074809495,0.32041442692029665,0.27705869062300414,0.05197808368580938,0.34199140729306676,0.4175089571152656,0.18887469739361085,64,78
43,0.22962320722481347,0.2,-6.198200774554575,0.053601778668117266,-6.251802553222692,0.32741954330222034,0.28311593464629,0.05311446362047143,0.3533608282633929,0.4222401055630317,0.17941658102294827,64,78
44,0.21814204686357277,0.2,-6.1997455190084665,0.05582996454861828,-6.2555754835570845,0.33415554626137295,0.2889404793705503,0.054207187593246185,0.36468677337747823,0.42708912728472836,0.16924180262948646,64,78
45,0.20723494452039412,0.2,-6.200950693243009,0.05801532510089074,-6.2589660183439,0.34063272039218645,0.29454121776697334,0.05525792398565817,0.375945340373358,0.43241764812889205,0.15883050536783452,64,78
46,0.1968731972943744,0.2,-6.201808540051085,0.06016963645251605,-6.261978176503601,0.3468995141320208,0.2999600426452765,0.05627453217206746,0.3871519377054592,0.4384591555363886,0.14849423599673248,64,78
47,0.1870295374296557,0.2,-6.202332823022259,0.0623146946945199,-6.26464751771678,0.35302887897315116,0.30526003432653953,0.05726884644722456,0.39834498598906887,0.44531207988988925,0.13841142899896983,64,78
48,0.1776780605581729,0.2,-6.202548835189882,0.06447598383379231,-6.267024819023674,0.3590988271598567,0.3105086491062244,0.05825352206826202,0.4095656051178172,0.452958672639449,0.1286693696076354,64,78
49,0.16879415753026425,0.2,-6.202487551287405,0.06667643980913839,-6.269163991096543,0.3651751355422173,0.31576276347435545,0.05923922944927733,0.42084086040980023,0.46129773529570545,0.1193037022306296,64,78
50,0.16035444965375104,0.2,-6.202182473702689,0.06893194497641984,-6.271114418679109,0.3713002692603921,0.321059096551987,0.060232857345655595,0.43217385811444187,0.4701797296071202,0.11032834361883835,64,78
51,0.15233672717106347,0.2,-6.2016679783532895,0.0712491437437181,-6.272917122097008,0.37748945347842,0.3264108133643449,0.06123687560514417,0.44354103715830057,0.47943653147521914,0.10175250304151635,64,78
52,0.1447198908125103,0.2,-6.20097830980823,0.07362540301466981,-6.274603712822899,0.38373272733680097,0.3318093008701342,0.06224966836295927,0.4548952486646409,0.48890243357091884,0.09358681216221007,64,78
53,0.1374838962718848,0.2,-6.200146779783772,0.07605028162971113,-6.276197061413483,0.3900007221267959,0.33722916428277566,0.06326647138543245,0.46617236254014766,0.49842636463559986,0.08584321291248527,64,78
54,0.13060970145829054,0.2,-6.199205039036906,0.07850773273437142,-6.277712771771277,0.3962517703036074,0.34263437415280296,0.06428052530423169,0.47729909179292,0.5078773032694752,0.07853262298028717,64,78
55,0.124079216385376,0.2,-6.1981824432401,0.08097839004232045,-6.27916083328242,0.40243854199696244,0.3479840048826664,0.06528415220053932,0.4882002778013921,0.5171455712536844,0.0716626470054061,64,78
56,0.1178752555661072,0.2,-6.197105563292892,0.08344155312950628,-6.280547116422398,0.4085132877386151,0.35323676805324805,0.06626960608775825,0.49880467797832817,0.5261422519748944,0.06523621968795285,64,78
57,0.11198149278780184,0.2,-6.195997870379619,0.08587673811413137,-6.281874608493751,0.41443150969522424,0.3583541868969455,0.06722966846412667,0.5090489937265255,0.5347979223167411,0.059251228760146255,64,78
58,0.10638241814841175,0.2,-6.194879596633314,0.08826480619166055,-6.283144402824974,0.42015427212313466,0.36330259412149846,0.06815802311797603,0.5188802878916613,0.5430610110882681,0.053700775228337015,64,78
59,0.10106329724099115,0.2,-6.193767749771823,0.09058872603224087,-6.2843564758040635,0.42564944739125615,0.36805420933172234,0.06904945825933333,0.5282570888243603,0.5508958281467959,0.04857372891885429,64,78
60,0.0960101323789416,0.2,-6.192676249116975,0.09283402657137015,-6.2855102756883445,0.43089215952804283,0.37258752255950894,0.06989993847274235,0.5371494936110024,0.5582803965325689,0.043855403040127645,64,78
61,0.09120962575999451,0.2,-6.191616148658268,0.09498899705794454,-6.286605145716212,0.4358646511428623,0.37688717919225617,0.07070658312905917,0.5455385626067311,0.5652042585422903,0.0395282690770185,64,78
62,0.08664914447199479,0.2,-6.190595915731678,0.09704469245172398,-6.287640608183402,0.4405557682103912,0.38094353447182694,0.07146758280644448,0.5534152606112923,0.571666375520087,0.035572658689382565,64,78
63,0.08231668724839504,0.2,-6.189621738667679,0.09899479816772408,-6.288616536835403,0.4449602188234901,0.3847520125466372,0.07218207904420164,0.560779150238385,0.5776732021413316,0.031967420595955316,64,78
64,0.07820085288597528,0.2,-6.188697842249123,0.10083540157135086,-6.2895332438204745,0.4490777250573688,0.3883123730982995,0.07285002675697623,0.5676369928588644,0.5832369748963473,0.028690510162051267,64,78
65,0.07429081024167651,0.2,-6.187826795190247,0.1025647090085433,-6.290391504198791,0.4529121526489288,0.39162795878530293,0.0734720530501021,0.574001366248788,0.5883742346388996,0.02571950322935768,64,78
66,0.07057626972959269,0.2,-6.187009798707393,0.10418273908039204,-6.2911925377877855,0.45647067612365205,0.39470497333778215,0.07404932178529888,0.579889370748808,0.5931045728040162,0.0230320253671336,64,78
67,0.06704745624311305,0.2,-6.186246949308903,0.10569101401836102,-6.291937963327264,0.45976301290634725,0.3975518193018385,0.07458340933702877,0.5853214646890023,0.5974496058565446,0.020606109716233795,64,78
68,0.0636950834309574,0.2,-6.185537472241752,0.10709226628617267,-6.292629738527925,0.4628007482409091,0.4001785143053762,0.07507619508002053,0.5903204509715293,0.6014321051415616,0.018420454501860715,64,78
69,0.06051032925940952,0.1,-6.184830421645541,0.10773931688107499,-6.292569738526616,0.46419676190399045,0.40138563135470107,0.07530265840036354,0.5926134320898817,0.6356463078202578,0.04531019414033084,64,78
70,0.05748481279643904,0.05,-6.1842047420679025,0.10901420957680695,-6.293218951644709,0.46693513377514645,0.40375347019502295,0.07574688097688698,0.5969317909190611,0.639326277673646,0.04455437881717684,64,78
71,0.05461057215661709,0.05,-6.183639088495502,0.11027947238530837,-6.29391856088081,0.46963703513523797,0.4060897734015127,0.07618518725527616,0.6011639366544412,0.6374496024338397,0.038574612597927035,64,78
72,0.05188004354878623,0.05,-6.1831178383863215,0.11136932497355398,-6.294487163359875,0.4719519572447051,0.40809146007557356,0.07656071720968095,0.6048107803332973,0.6389708517794892,0.03640928087287673,64,78
73,0.04928604137134692,0.05,-6.18264416168099,0.1124014399915689,-6.295045601672559,0.47413382075437077,0.40997809250007566,0.07691466220893227,0.6082444481768011,0.6377325970783343,0.03186760101731538,64,78
74,0.04682173930277957,0.05,-6.182210049984822,0.11329691255337575,-6.295506962538198,0.47601872348338514,0.4116079463336621,0.07722043380832623,0.6112228695296624,0.6393666049374148,0.030456720879587937,64,78
75,0.04448065233764059,0.025,-6.181783947957921,0.11372579948404891,-6.295509747441971,0.4769188599417073,0.41238628403500033,0.07736645522380686,0.6126439227869354,0.6728095286689534,0.061295031630220376,64,78
76,0.04225661972075856,0.025,-6.181437029676523,0.11464789930860028,-6.296084928985124,0.4788484088072138,0.4140547428722278,0.07767946938291058,0.6156686871554119,0.6614210778754329,0.047138278311918615,64,78
77,0.04014378873472063,0.025,-6.181109832213903,0.11535184083277207,-6.296461673046675,0.48031623089954406,0.41532395184910603,0.07791758156869552,0.6179674514769982,0.6619621217827466,0.045366244968444595,64,78
78,0.038136599297984596,0.025,-6.1808151923242365,0.11603124195691202,-6.296846434281148,0.48172864136754834,0.41654524702813,0.07814670480203514,0.6201864792793589,0.6579028683468066,0.03923068150368916,64,78
79,0.03622976933308537,0.025,-6.180545475704912,0.11661548982858032,-6.297160965533493,0.48293993379835615,0.41759263774042354,0.07834320238156572,0.6220897148790372,0.6571489439378553,0.03661181974212218,64,78
80,0.034418280866431096,0.025,-6.180301493002849,0.11716015390647812,-6.297461646909327,0.4840664291323622,0.41856670537287216,0.07852594405554535,0.6238644090166962,0.6541391833997305,0.03198096558867978,64,78
81,0.03269736682310954,0.025,-6.18007910301922,0.11763161470907055,-6.2977107177282905,0.48503941017008206,0.41940803094894785,0.07868378242221756,0.6253974621436619,0.6539625371473355,0.030294961251765118,64,78
82,0.031062498481954057,0.0125,-6.179861892773967,0.11785442078016983,-6.297716313554137,0.4854985494935486,0.41980504347112374,0.07875826465576731,0.6261233766678123,0.6875408751790179,0.0622660705484315,64,78
83,0.029509373557856353,0.0125,-6.179686370233665,0.1183350543666821,-6.298021424600347,0.486487521662544,0.42066019639553504,0.07891869712648052,0.6276728629139708,0.6737097263243575,0.047112387852532744,64,78
84,0.028033904879963534,0.0125,-6.179520944555342,0.11869597035347196,-6.298216914908814,0.4872288381314718,0.4213012042683469,0.07903895453757762,0.6288353144644792,0.6732627111094768,0.045512588585722165,64,78
85,0.026632209635965357,0.0125,-6.179372624502663,0.11904489824828392,-6.298417522750947,0.48794446046304063,0.42191999471442865,0.07915504380919763,0.6299593371283447,0.6676822900312069,0.038955834677688726,64,78
86,0.02530059915416709,0.0125,-6.179237116126407,0.11934158783325972,-6.298578703959667,0.48855212175009477,0.4224454324799865,0.07925361948674971,0.6309145720458028,0.6661022158046089,0.036473737977879506,64,78
87,0.024035569196458734,0.0125,-6.1791149576471085,0.11961871924639168,-6.2987336768935,0.48911904327349937,0.42293564303782616,0.079345586301946,0.6318072999686348,0.6618620722498921,0.03151012975795043,64,78
88,0.022833790736635797,0.0125,-6.179003786173492,0.11985566847355643,-6.298859454647049,0.4896032444205337,0.42335432623222824,0.07942413410013106,0.6325704788563913,0.6612175340025888,0.030137597958113087,64,78
89,0.021692101199804005,0.00625,-6.178895638979718,0.11996868670989214,-6.29886432568961,0.48983402640055973,0.4235538807710796,0.07946157188090226,0.6329350150856526,0.6945315835794819,0.062331661112548675,64,78
90,0.020607496139813802,0.00625,-6.178808549676822,0.1202122202053276,-6.29902076988215,0.4903309498804406,0.4239835648211984,0.07954218351400179,0.6337135463829757,0.6788976361641892,0.04614565847035877,64,78
91,0.019577121332823112,0.00625,-6.178726321390286,0.12039098915783114,-6.299117310548117,0.4906954027863541,0.4242987030809724,0.0796013055823343,0.63428547969755,0.6785078923078331,0.04519164159067656,64,78
92,0.018598265266181954,0.00625,-6.178652884201842,0.12056610759535641,-6.299218991797199,0.4910521511924297,0.42460717934784703,0.07965917781575402,0.6348458202772573,0.6718439334957779,0.0381265843280326,64,78
93,0.017668352002872856,0.00625,-6.1785857745350565,0.12071269899485379,-6.299298473529911,0.491350585620601,0.4248652321849202,0.07970759027280631,0.6353151569306307,0.670269435281042,0.03613038968103609,64,78
94,0.016784934402729212,0.00625,-6.178525456573374,0.12085128131326131,-6.299376737886636,0.49163254837990805,0.4251090421583004,0.07975333067232705,0.6357591130726854,0.6650424323151488,0.030652024241838254,64,78
95,0.01594568768259275,0.003125,-6.178465994471494,0.12090934053681777,-6.299375335008311,0.4917506289509303,0.4252111450776661,0.07977248587036621,0.6359453135279886,0.7008317888495645,0.06554571566823769,64,78
96,0.015148403298463111,0.003125,-6.1784182968023895,0.12103819905194867,-6.299456495854338,0.492012599537753,0.42543766804813427,0.07981498311125505,0.6363556524385569,0.6881428868426849,0.05259025646521226,64,78
97,0.014390983133539955,0.003125,-6.178373911999135,0.1211410797134677,-6.299514991712603,0.4922216568040616,0.42561843747548306,0.07984889667809335,0.636683468629508,0.6842830936292704,0.04846143886654589,64,78
98,0.013671433976862957,0.003125,-6.178333914295952,0.12123567911350815,-6.29956959340946,0.4924138079166914,0.42578458834508864,0.07988006770465601,0.6369850559086939,0.6785536780770004,0.042538472055210746,64,78
99,0.012987862278019808,0.003125,-6.178297578762925,0.12131831475473755,-6.299615893517663,0.49258159680348906,0.42592967347662924,0.07990728665632228,0.6372486872430054,0.6747657196938045,0.03857658205458839,64,78
100,0.012338469164118817,0.003125,-6.17826475417133,0.12139291460042674,-6.299657668771757,0.4927330202055201,0.4260606075606517,0.07993185077579221,0.6374868739048551,0.6705517482083553,0.03424826979608807,64,78
101,0.011721545705912875,0.003125,-6.178235027942137,0.12145867140534558,-6.299693699347483,0.49286645535143814,0.42617598740533125,0.07995349681479183,0.6376970336605869,0.6676734387326368,0.031264378339095386,64,78
102,0.011135468420617231,0.0015625,-6.178205961431596,0.12148848063724224,-6.299694442068838,0.49292693299766493,0.4262282817343869,0.07996330758450938,0.6377924135025128,0.7019616894025388,0.06481050557374801,64,78
103,0.01057869499958637,0.0015625,-6.178182617466685,0.12155237425262189,-6.2997349917193075,0.4930565368243725,0.42634034868116105,0.07998433210146187,0.6379954242668538,0.6881419575300021,0.050945594873707346,64,78
104,0.010049760249607052,0.0015625,-6.178160824189993,0.12160230693595604,-6.299763131125949,0.49315779814569705,0.426427908187662,0.08000075885691271,0.6381542748078947,0.6848293780794709,0.04752566262867388,64,78
105,0.01,0.0015625,-6.178159818339473,0.12164879032834208,-6.2998086086678144,0.4932520457703994,0.42650940303090407,0.08001604784053012,0.6383022277667564,0.6186587414009808,0.021401349399341955,64,78
106,0.01,0.0015625,-6.178160064899101,0.1216291435505724,-6.299789208449674,0.4932122130494589,0.4264749601326432,0.08000958611993166,0.6382413876028123,0.6492531864353087,0.014031758014194267,64,78
107,0.01,0.0015625,-6.178160222613938,0.12164006637440528,-6.299800288988343,0.4932343588486213,0.42649410935191434,0.08001317864294386,0.6382771121952984,0.631960510019383,0.010647076254710917,64,78
108,0.01,0.0015625,-6.178160351797917,0.12163370952393428,-6.299794061321851,0.4932214705868638,0.42648296501936583,0.08001108789080565,0.638258226699434,0.6417370063407876,0.009304883131279579,64,78
109,0.01,0.0015625,-6.17816047172652,0.12163712073667884,-6.299797592463199,0.49322838672703917,0.42648894532668086,0.08001220983689364,0.6382702233958631,0.6362120979682795,0.008828062006181015,64,78
110,0.01,0.0015625,-6.178160588558467,0.12163501065468453,-6.299795599213152,0.49322410860517457,0.42648524608363014,0.080011515833885,0.6382647547754322,0.6393366564180525,0.008665042315430927,64,78
111,0.01,0.0015625,-6.178160704262022,0.1216360219449739,-6.299796726206996,0.4932261589676158,0.42648701900858466,0.08001184844659404,0.638269162353539,0.6375718969031109,0.008607143861652332,64,78
112,0.01,0.0015625,-6.178160819466346,0.12163526911872007,-6.299796088585066,0.49322463263450267,0.42648569920579726,0.08001160084266731,0.6382679839226585,0.6385709482329162,0.008583399324178448,64,78
113,0.01,0.0015625,-6.178160934372728,0.12163551382811395,-6.2997964482008415,0.49322512877612784,0.42648612821378656,0.08001168132746682,0.6382699637077572,0.6380076801732222,0.008570638348841914,64,78
114,0.01,0.0015625,-6.178161049045733,0.12163519497045845,-6.299796244016192,0.49322448230082505,0.42648556921398545,0.08001157645532447,0.6382701566464248,0.6383275564818898,0.008561400581032426,64,78
115,0.01,0.0015625,-6.178161163506237,0.12163519500482271,-6.29979635851106,0.4932244823704977,0.4264855692742306,0.08001157646662688,0.6382713592915196,0.6381482080053648,0.008553294808480612,64,78
116,0.01,0.0015625,-6.178161277761156,0.12163501509311203,-6.299796292854268,0.4932241176039794,0.42648525386479375,0.0800115172936839,0.6382719901220534,0.6382510609014127,0.008545555710335311,64,78
117,0.01,0.0015625,-6.1781613918129406,0.12163493721927887,-6.299796329032219,0.49322395971663596,0.42648511734141353,0.08001149168097467,0.6382729435295665,0.6381943891407649,0.008537938450740626,64,78
118,0.01,0.0015625,-6.17816150566262,0.12163480198171231,-6.299796307644332,0.4932236855255682,0.42648488025153297,0.08001144720131,0.6382737137114884,0.6382278930754514,0.008530364711988904,64,78
119,0.01,0.0015625,-6.178161619310764,0.12163469948728262,-6.299796318798046,0.49322347772035874,0.42648470056474486,0.0800114134908536,0.6382745867134212,0.6382104208991339,0.008522809440130457,64,78
120,0.01,0.0015625,-6.178161732757798,0.12163457879918631,-6.299796311556984,0.4932232330277768,0.42648448898186764,0.08001137379647522,0.6382754007683592,0.6382217637842302,0.008515264617681168,64,78
121,0.01,0.0015625,-6.1781618460041,0.12163446871085387,-6.299796314714953,0.49322300982588774,0.42648429598174675,0.08001133758834757,0.6382762473604542,0.6382168167644766,0.008507727676228925,64,78
122,0.01,0.0015625,-6.178161959050032,0.12163435294509235,-6.299796311995124,0.49322277511301593,0.4264840930282107,0.08001129951289195,0.6382770747526681,0.6382210771875955,0.008500197790243547,64,78
123,0.01,0.0015625,-6.178162071895949,0.12163424070270294,-6.2997963125986525,0.4932225475436072,0.42648389625154554,0.08001126259625906,0.6382779122040138,0.6382201316436926,0.008492674691661223,64,78
124,0.01,0.0015625,-6.1781621845422094,0.12163412678198418,-6.299796311324194,0.4932223165713088,0.42648369653244056,0.08001122512760457,0.638278743167636,0.6382221279189874,0.008485158290729542,64,78
125,0.01,0.0015625,-6.1781622969891625,0.12163401412287432,-6.299796311112037,0.49322208815679436,0.42648349902502214,0.08001118807387743,0.6382795770014135,0.6382224601237273,0.008477648554733876,64,78
